Heating DB 99.6% - EPW,Heating DB 99% - EPW,Cooling DB 0.4% - EPW,Cooling DB 1% - EPW
-3.9,-3.0,25.1,23.8
-2.8964,-1.8,24.0,22.840999999999987
-5.0,-3.0,24.0,22.0
-4.0,-3.0,25.0,24.0
-4.0,-2.0,26.289199999999983,25.0
-2.0,-1.2,23.896399999999993,22.5
-2.7,-1.7409999999999997,25.8,23.8
-2.9,-2.0,26.396399999999993,24.4
-2.1964,-1.2,26.196399999999993,23.9
-2.7,-1.5,24.4,23.1
-3.2963999999999998,-2.3,27.096399999999996,24.6
-2.3964,-1.7,24.596399999999996,22.840999999999987
-3.3,-2.5,26.096399999999996,23.7
-2.1,-1.2,26.5,24.8
-3.0,-2.0,28.0,25.2
-3.0,-1.3,26.1,24.7
-1.2,-0.7,25.496399999999994,23.9
-4.3,-3.2,27.0,24.7
-3.0,-1.322999999999999,28.0,25.381999999999973
-3.0,-2.4099999999999966,25.0,24.0
-3.0,-2.0,27.096399999999996,25.0
-2.0,-1.7,26.896399999999993,25.0
-3.0,-2.4,24.096399999999996,23.0
-3.0,-2.0,27.396399999999993,25.0
-3.0,-2.0,25.8,24.4
-1.9,-1.3,25.789199999999983,23.2
-2.7,-1.7,25.5,23.7
-2.0,-1.2,24.896399999999993,23.6
-1.4964,0.0,21.0,20.0
-0.29639999999999983,0.5,23.392799999999987,20.9
0.2,1.1,22.0,20.6
-1.2,0.4,21.7,20.3
-2.4,-1.3,22.9,20.8
-1.7,-1.0,23.6,22.2
-2.0,-0.9,22.7,21.0
-1.7964,-0.5,21.0,20.0
0.6,1.8,21.596399999999996,20.6
0.4,1.2,22.1,20.8
-0.2,0.6,21.8,20.4
-1.9964,-1.2,23.0,21.540999999999986
-2.1,-1.1,23.7,22.4
-2.2,-1.1,24.996399999999994,23.7
-2.5,-1.4409999999999996,24.996399999999994,23.3
-3.4964,-2.0,25.296399999999995,24.0
-4.0,-3.0,28.3,25.140999999999988
-4.0,-1.5409999999999997,25.885599999999975,24.0
-2.0,-1.2,25.1,23.140999999999988
-3.8,-2.6,24.796399999999995,22.9
-3.8,-2.3,24.7,22.9
-3.0,-2.0,26.796399999999995,24.6
-3.8,-2.3,26.096399999999996,24.140999999999988
-2.9,-2.0,26.7,24.440999999999985
-3.1,-2.0,24.0,23.0
-3.6,-2.6,26.7,24.640999999999988
-5.2,-3.5409999999999995,27.7,25.5
-5.6,-4.2,26.696399999999993,24.6
-2.6964,-1.6409999999999998,24.5,22.840999999999987
-3.3,-2.4,26.1,24.5
-3.3,-2.3,25.796399999999995,23.1
-3.2,-2.0,27.692799999999988,25.740999999999985
-4.0,-2.8409999999999993,27.096399999999996,24.940999999999985
-2.8,-1.9,26.1,24.240999999999985
-3.0,-1.0,26.0,24.0
-3.8928,-2.6,27.0,24.0
-3.0,-2.0,26.0,24.0
-2.0,-1.0,26.0,25.0
-3.0,-2.0,27.0,24.0
-3.0,-2.0,26.0,24.0
-2.7963999999999998,-2.2,25.3,24.2
-2.8,-2.0,26.9,25.1
-3.0964,-2.0,24.4,22.5
-4.8964,-3.0,26.0,25.0
-3.0,-2.0,26.0,24.0
-2.0,-1.0,25.0,23.0
-0.4,0.2,23.396399999999993,22.5
-1.5,-0.8,24.8,23.540999999999986
-1.3963999999999999,-0.5,24.59279999999999,22.9
1.0,1.6,21.396399999999993,20.4
-1.3,-0.4,22.4,21.5
3.1,3.6,20.289199999999983,19.3
-1.1,0.1,24.696399999999993,22.8
-0.2,0.5,27.5,24.6
-0.7,0.4,23.6,22.3
-3.1,-1.8,20.9,19.9
-1.7964,-0.9,22.9,21.2
-1.7964,-0.6409999999999996,22.296399999999995,20.5
-2.0,-1.0,22.0,21.0
0.0,1.0,25.0,23.0
-2.0,-1.0,23.796399999999995,22.0
-2.4,-0.9,24.3,22.1
-0.9963999999999998,-0.04099999999999966,24.196399999999993,22.2
0.0,1.0,24.0,22.0
-0.2,0.6,24.3,23.240999999999985
0.0,0.0,24.0,22.0
0.0,0.0,25.0,23.0
-4.0,-3.0,23.0,22.0
-1.0,0.4,27.1,25.2
-3.3,-1.8,24.5,23.5
-3.3964,-2.1,23.996399999999994,22.7
-2.6,-1.1409999999999998,24.7,23.140999999999988
-2.7963999999999998,-1.6,25.396399999999993,23.5
-3.3,-2.3,27.596399999999996,24.5
-2.2,-1.2,26.796399999999995,24.740999999999985
-2.8964,-2.1,24.5,23.1
-3.1964,-1.8409999999999997,26.296399999999995,24.6
-4.1,-2.8,25.296399999999995,23.4
-2.2,-1.1,26.4,24.5
-3.0964,-2.0,27.696399999999993,25.2
-2.7963999999999998,-1.3,24.9,23.340999999999987
-3.0,-2.2,26.0,24.2
-4.0,-2.7,27.7,25.240999999999985
-2.2963999999999998,-1.2409999999999997,26.096399999999996,23.8
-4.1928,-3.0,24.996399999999994,23.3
-4.8964,-3.6,25.396399999999993,23.3
-4.9,-3.7,27.996399999999994,25.7
-4.5,-3.4,27.296399999999995,24.5
-0.9639999999999986,1.0,26.0,25.0
-2.0,-1.0,27.0,26.0
-2.0,-1.0,27.0,25.0
-3.9,-2.6,28.096399999999996,25.4
-4.2,-2.7,26.1,24.9
-3.3,-2.3409999999999993,28.6,25.8
-0.6963999999999998,0.3590000000000003,27.096399999999996,25.2
-2.2,-0.7,27.696399999999993,25.8
0.2,1.1,27.396399999999993,26.0
-1.7,-0.8,26.2,24.2
-3.0,-1.7,29.1,26.940999999999985
-2.8,-1.7,27.696399999999993,25.6
-3.0,-2.0,27.0,25.0
-3.0,-2.0,27.0,25.0
-4.0,-3.0,26.0,24.0
-3.2,-2.5,26.7,24.1
-2.4,-1.3409999999999997,25.7,23.0
-2.9,-2.1,23.696399999999993,22.0
-2.7,-1.3,27.096399999999996,25.740999999999985
-2.3,-1.1,25.6,24.240999999999985
-1.9,-1.2,27.6,25.2
0.4,1.6,24.0,22.0
-0.5,0.0,22.396399999999993,21.1
-1.7,-1.1409999999999998,22.3,20.640999999999988
-1.3,-0.44099999999999967,22.6,20.7
0.1,0.7,24.4,23.0
-0.4,0.3,24.596399999999996,23.2
-1.0,0.0,23.9,22.8
3.4,4.159000000000001,20.0,19.2
4.1036,5.3,20.3,19.340999999999987
3.5,4.2,19.3,18.8
4.0,5.0,23.0,20.140999999999988
3.7036000000000002,4.3,20.1,19.3
0.1,1.0,21.196399999999993,19.7
0.7036000000000001,2.6,19.6,19.0
0.3,1.5,21.696399999999993,19.940999999999985
-1.6964,0.4,20.596399999999996,19.2
0.4,2.0,20.4,19.6
0.0,0.9,20.696399999999993,19.5
0.9,1.7,20.896399999999993,19.9
-2.9,-1.5,23.4,21.7
1.1036000000000001,1.8,22.496399999999994,21.1
0.2,1.2,22.4,21.4
-0.7,0.2,23.2,22.0
-0.9,0.0,23.796399999999995,21.881999999999973
0.0036000000000001365,1.3,23.596399999999996,21.5
-2.9,-2.0,25.0,23.0
-3.2963999999999998,-2.0,24.0,23.0
-3.0,-2.0409999999999995,24.0,22.840999999999987
-1.3,-0.2,23.896399999999993,22.1
-2.5,-1.5,23.796399999999995,21.7
-1.4,-0.5,22.8,21.2
-4.0,-2.5,25.589199999999984,23.4
-3.3,-2.0,25.489199999999983,24.0
-3.6,-2.1,25.496399999999994,23.7
0.5,1.6590000000000003,20.3,19.3
2.5,3.0,20.5,19.5
0.20360000000000014,1.6,20.096399999999996,19.3
1.2,2.6,23.0,21.0
-3.6964,-2.6409999999999996,24.3,23.1
-3.1964,-2.0,26.296399999999995,24.340999999999987
-4.2,-3.0,27.596399999999996,25.0
-4.0,-3.0,24.0,22.0
-4.0,-2.3409999999999993,24.0,23.0
-2.0,-1.0,25.0,24.0
1.4,2.1590000000000007,22.8,21.6
-0.7963999999999999,0.3,21.4,20.4
-0.3,0.4,22.0,21.0
-2.6,-1.4,24.596399999999996,22.7
-2.1,-1.3,24.696399999999993,23.140999999999988
-2.6,-1.3,23.2,22.1
-1.4,-0.6,23.2,22.4
-1.6,-0.6,23.79279999999999,22.340999999999987
-1.2,0.3,24.396399999999993,22.8
-2.2,-1.2,22.5,21.4
-1.8,-1.0,23.5,21.9
-3.5964,-2.4,23.4,22.0
-0.6963999999999998,0.15900000000000036,22.496399999999994,20.7
-2.2963999999999998,-1.3,24.896399999999993,23.1
-2.1,-1.4,25.696399999999993,23.5
-2.0964,-1.2,25.696399999999993,23.4
-2.0,-1.0,24.896399999999993,23.0
3.1036,3.7,23.2,20.7
1.2036,2.4,23.0,21.0
3.0036,3.7,23.5,21.3
1.2,1.8,23.496399999999994,21.6
2.3036,3.1,26.596399999999996,24.340999999999987
0.4,1.9,25.589199999999984,23.0
-2.0928,-0.9,22.49279999999999,20.5
-3.8964,-2.1,20.196399999999993,19.2
-1.3,-0.3,21.6,20.0
-3.3,-2.1,22.2,20.3
-3.4964,-2.2,22.3,20.6
-2.5,-1.4,21.4,20.0
-1.7,-0.6,21.996399999999994,20.8
-4.6,-3.0,20.796399999999995,19.6
-2.2963999999999998,-0.6409999999999996,21.6,20.540999999999986
-1.7,-1.0409999999999997,21.79279999999999,19.740999999999985
-2.0,-0.9,20.4,19.0
-2.3,-1.2,21.096399999999996,19.6
-0.4,0.2,20.4,19.0
-0.7963999999999999,0.0,21.696399999999993,20.4
-1.0964,-0.2,21.1,19.8
-0.4,0.3,20.4,18.8
-0.1,0.5,20.696399999999993,19.0
-0.5,0.1,20.4,19.1
-0.8963999999999999,0.1,20.6,19.5
-1.5,-0.4,21.2,20.240999999999985
-3.0,-1.4,21.3,20.0
-4.8,-3.1409999999999996,20.4,19.6
-0.8,-0.1,20.3,19.040999999999986
-0.4,0.1,20.4,19.5
-1.1964,-0.2,20.796399999999995,19.6
1.6,2.7,21.5,20.0
0.7,1.5,20.0,18.840999999999987
2.7,3.5,18.7,18.0
1.6036000000000001,2.4,18.2,17.6
2.7,3.5,18.7,18.0
0.5036000000000002,2.0,20.0,19.0
2.9,3.3,18.9,18.2
1.6,2.4,19.796399999999995,18.4
0.6036000000000001,1.7590000000000003,21.596399999999996,19.840999999999987
1.3,2.4,20.4,18.4
0.2,2.0,22.0,19.840999999999987
0.0,0.7,20.6,19.0
0.6,1.1,20.296399999999995,19.4
-0.3,0.7,21.0,20.040999999999986
-0.2,0.5,19.4,18.5
0.4036000000000002,1.2,19.996399999999994,18.7
0.4036000000000002,1.2,19.996399999999994,18.7
1.9,2.1590000000000007,19.9,18.840999999999987
-4.3,-2.0,22.9,21.0
-1.5964,0.2,21.8,20.0
-1.9,-0.7,22.289199999999983,21.0
-1.7927999999999997,0.1,22.9,20.9
0.8,1.7,19.892799999999987,18.3
1.0,2.5,20.996399999999994,19.5
1.0,2.5,20.996399999999994,19.5
-2.6,-1.0,21.7,20.240999999999985
-2.8,-1.2,22.0,21.0
-2.8,-1.4,20.696399999999993,19.540999999999986
-2.4964,-0.8,21.5,20.1
-2.2,-0.5,22.5,20.640999999999988
-2.2,-1.0,22.2,21.1
-1.0,0.15900000000000036,21.696399999999993,20.6
-1.2964,-0.2,22.8,21.7
-1.4964,-0.4,21.6,20.4
-1.5,-0.1,21.696399999999993,20.4
-1.0,0.0,22.5,21.0
-3.0,-1.5,21.996399999999994,20.5
-3.0,-1.4,21.596399999999996,20.2
-2.4964,-1.3,21.6,20.2
-3.1,-1.9,22.3,20.7
-1.6,-0.6409999999999996,21.5,20.5
-2.4964,-1.0,21.3,20.1
-1.3,-0.5,18.996399999999994,17.8
-0.7,-0.1,20.6,19.240999999999985
-1.1,-0.4,20.4,18.940999999999985
-0.5,0.0,21.996399999999994,20.640999999999988
0.9,1.7590000000000003,19.4,18.3
0.5,1.5,20.8,19.0
0.9036000000000002,1.6,20.0,18.4
-0.5,0.2,21.2,19.3
0.1,0.9,21.396399999999993,20.0
-0.5963999999999998,1.0,21.196399999999993,19.5
1.5,2.1,19.696399999999993,18.2
1.7,2.2,20.0,18.0
0.7,1.7,20.79279999999999,18.8
-9.6,-7.241,17.096399999999996,15.7
-6.7,-6.2,16.7,15.0
-9.0,-7.0,15.296399999999995,13.7
-5.9,-5.0,15.2,14.3
-8.0,-6.6,15.6,14.8
-8.0,-6.3,15.8,14.3
-7.4963999999999995,-6.0,16.0,14.540999999999986
-5.4,-4.0,15.992799999999988,15.0
-8.685599999999999,-6.5,14.0,13.9
-10.3928,-8.441,17.0,16.0
-8.0,-6.0,16.99279999999999,15.2
-11.3,-9.741,16.0,15.0
-5.9963999999999995,-4.8,13.7,12.5
-5.5,-4.0,14.696399999999993,13.740999999999985
-7.1,-5.0,14.396399999999995,13.6
-11.3964,-9.8,17.096399999999996,15.8
-11.8964,-9.8,17.2,16.1
-13.592799999999999,-12.0,16.5,15.340999999999987
-11.0,-9.041,17.2,16.2
-14.7856,-11.0,20.0,18.0
-11.0,-9.8,19.0,17.6
-8.7964,-7.0,14.396399999999995,13.640999999999986
-7.2,-6.340999999999999,16.396399999999993,14.7
-5.9,-5.0,15.096399999999994,14.1
-16.0,-12.0,20.0,18.0
-11.0,-9.0,18.0,17.0
-14.0,-11.0,20.0,18.0
-6.1964,-4.4,14.096399999999994,13.3
-6.7,-5.5,13.896399999999995,12.9
-7.4,-6.9,13.7,12.4
-6.4,-4.8,14.6,13.8
-5.3964,-4.4,15.5,14.440999999999987
-7.1964,-5.741,13.5,13.0
-6.596399999999999,-5.6,15.296399999999995,14.1
-6.2,-5.340999999999999,15.296399999999995,14.3
-7.1964,-5.941,15.1,14.0
-7.2,-5.6,15.9,15.0
-7.3,-6.0,14.0,12.5
-7.1964,-6.0409999999999995,13.2,12.2
-12.7964,-10.341000000000001,18.2,16.640999999999988
-10.3,-8.441,20.7,17.740999999999985
-10.6,-9.5,16.8,15.3
-12.1,-10.5,16.996399999999994,15.2
-4.596399999999999,-3.2,14.696399999999993,13.7
-4.5,-3.2,15.2,14.0
-4.5,-3.2,15.2,14.0
-17.8964,-15.7,16.196399999999993,13.3
-15.4,-13.6,16.0,14.2
-15.2964,-13.5,17.885599999999975,14.2
-33.0,-30.9,11.4,10.2
-5.7,-5.1,15.692799999999988,13.7
-8.196399999999999,-6.0,14.796399999999995,13.3
-18.392799999999998,-15.2,14.996399999999994,13.240999999999985
-16.2,-14.5,15.1,13.6
-16.2,-14.5,15.1,13.6
-33.0,-32.041,11.492799999999988,11.0
-33.0,-32.0,12.0,10.0
-34.0,-33.0,10.796399999999995,9.0
-22.6,-21.5,8.3,7.6
-24.7,-24.2,6.5,5.9
-24.796400000000002,-24.1,5.1,4.6
-29.3,-28.4,12.296399999999995,10.240999999999985
-29.3,-28.441,12.4,10.4
-29.6,-28.3,13.4,12.2
-27.4,-27.0,9.1,8.4
-31.0892,-29.9,9.6,8.8
-32.4,-30.6,7.6,7.0
-28.0,-26.0,15.6,14.4
-27.3964,-26.341,12.5,11.6
-30.1964,-28.6,11.8,10.9
-24.9964,-22.4,14.5,13.2
-23.2928,-21.6,16.6,15.0
-25.3,-23.8,24.0,16.081999999999972
-23.8,-22.9,11.5,10.9
-25.4964,-24.1,12.396399999999995,11.4
-26.9928,-24.3,10.5,9.2
-19.9,-18.9,11.8,10.840999999999987
-21.9,-20.541,12.096399999999994,11.0
-26.0,-24.3,11.0,10.2
-31.4964,-29.9,14.4,13.3
-26.0,-23.841,15.578399999999965,13.3
-24.4,-23.3,15.0,13.140999999999986
-21.7,-19.9,8.6,7.8
-23.096400000000003,-21.341,8.5,7.7
-21.9964,-20.741,8.6,7.6
-32.9964,-32.0,19.8,18.6
-34.0,-32.7,19.4,18.240999999999985
-35.3964,-33.0,18.5,17.840999999999987
-21.9,-20.9,16.096399999999996,13.7
-20.8,-19.8,15.5,13.6
-21.796400000000002,-20.7,14.896399999999995,12.9
-17.7,-16.4,13.6,12.6
-19.4,-18.141000000000002,15.596399999999994,13.440999999999987
-15.6,-14.7,14.296399999999995,13.1
-16.5,-14.941,11.189199999999982,9.8
-15.6,-14.041,10.996399999999994,10.0
-15.9964,-14.9,12.0,10.7
-15.2,-13.9,15.2,13.0
-18.0,-17.0,15.0,13.0
-16.7,-15.7,14.889199999999983,13.0
-11.6,-10.7,11.9,10.5
-16.4,-15.6,9.592799999999988,8.2
-14.4964,-12.2,10.7,9.9
-9.4,-8.7,8.5,7.7409999999999854
-9.7,-8.9,9.1,8.3
-12.2,-8.9,10.1,8.9
-16.6,-14.6,19.0,17.7
-17.5,-16.0,18.8,17.6
-19.0,-16.841,18.1,17.0
-11.5,-10.4,15.7,14.3
-12.7,-11.5,16.2,15.3
-16.4964,-15.4,13.9,13.0
-8.2964,-7.1,8.8,8.2
-8.3,-7.5,10.9,9.7
-7.4963999999999995,-6.4,10.3,9.2
-36.4,-35.5,5.5,4.8
-40.0,-37.8,6.8,5.9
-39.592800000000004,-36.3,5.0,4.4
-38.1,-37.0,12.096399999999994,11.1
-37.0,-36.1,11.6,10.7
-38.8964,-37.5,13.1,11.540999999999986
-34.889199999999995,-31.441,5.3,4.3
-35.4964,-32.641,5.996399999999994,5.4
-31.9,-29.8,5.6,5.2
-33.1,-32.1,10.7,9.040999999999986
-32.696400000000004,-31.6,12.696399999999993,10.78199999999997
-33.0,-31.7,12.7,11.040999999999986
-29.7,-28.7,10.2,9.3
-29.1,-28.1,11.2,9.8
-28.8964,-27.2,10.996399999999994,9.5
-21.296400000000002,-20.0,12.196399999999993,10.9
-24.2,-21.9,12.496399999999994,11.2
-24.4,-23.4,11.9,10.2
-28.1,-26.5,12.789199999999983,11.0
-29.6892,-26.0,13.0,11.1
-28.9964,-27.0,17.0,13.0
-16.096400000000003,-15.0,8.4,7.4
-17.8,-16.5,8.3,7.340999999999985
-19.6964,-18.4,7.8,6.5
-17.0,-15.241,14.4,12.2
-13.5,-12.2,13.9,12.8
-17.2,-15.541,11.9,11.1
-12.0,-10.741,13.0,11.6
-15.492799999999999,-13.5,12.196399999999993,11.0
-14.0,-12.7,13.592799999999988,12.1
-15.6,-14.3,11.396399999999995,10.240999999999985
-12.8,-12.1,12.0,10.9
-13.7,-12.941,12.2,10.9
-10.5,-9.3,11.0,9.4
-10.0964,-9.3,11.0,10.0
-10.6,-9.541,10.896399999999995,9.6
-9.6,-8.6,13.2,12.2
-11.0964,-9.4,13.496399999999994,12.2
-8.8,-7.8,16.196399999999993,13.740999999999985
-1.6,-0.6,12.0,11.7
-1.2,-0.44099999999999967,13.1,12.1
-1.4,-0.6,12.996399999999994,12.2
-5.2,-4.0,14.481999999999971,14.0
-1.0,-1.0,15.0,14.0
-4.0,-3.0,16.0,14.0
-3.8,-2.9,13.996399999999994,13.0
-2.2,-0.9,14.2,13.6
-4.3,-3.6,14.0,13.4
-1.0,-0.4,14.2,13.4
-0.7,0.6,14.5,13.8
-1.8963999999999999,-1.3,15.7,14.6
-9.0964,-7.9,23.296399999999995,21.2
-3.8,-3.3,23.6,22.0
-9.0964,-7.9,23.5,21.6
-5.3,-4.0,26.1,23.9
-4.3928,-3.0,26.296399999999995,24.240999999999985
-6.0,-4.8,25.0,23.0
-6.3,-4.8,25.296399999999995,23.940999999999985
-5.5927999999999995,-4.140999999999999,24.7,22.9
-4.7,-3.8,26.5,24.6
-4.3,-3.0,25.2,23.4
-5.5,-3.7409999999999997,24.7,22.8
-6.5,-4.441,23.5,22.240999999999985
-3.0,-2.4,22.0,20.7
-2.9,-1.7409999999999997,22.2,20.8
-5.3,-5.0,22.1,21.0
-4.2,-2.5,23.296399999999995,20.940999999999985
-6.1964,-4.7,25.796399999999995,23.6
-4.9963999999999995,-3.5409999999999995,25.096399999999996,23.6
-10.6,-8.8,25.796399999999995,23.6
-4.0,-3.0,23.7,22.4
-2.3,-1.5409999999999997,24.6,22.3
-3.2,-1.8,21.996399999999994,20.640999999999988
-2.4,-1.9,24.9,22.4
-2.2,-1.5,22.7,21.2
-2.7,-1.5,22.8,21.5
-7.8928,-5.3,27.0,24.9
-9.9,-6.840999999999999,28.596399999999996,25.240999999999985
-5.6964,-4.4,27.49279999999999,24.940999999999985
-5.6,-4.0409999999999995,25.196399999999993,23.5
-5.0,-4.0409999999999995,24.496399999999994,23.040999999999986
-6.0,-4.7,25.096399999999996,23.3
-8.5856,-5.7,25.0,23.0
-10.196399999999999,-7.2,26.596399999999996,24.8
-7.096399999999999,-4.9,25.796399999999995,23.6
-3.2,-2.9409999999999994,21.6,20.940999999999985
-12.7964,-8.3,24.6,23.1
-5.5,-4.1,25.4,22.5
-5.8,-4.0,23.696399999999993,21.9
-2.9,-2.1,23.296399999999995,22.0
-1.5964,-0.8,22.596399999999996,21.6
-2.4,-2.0,22.4,21.0
-6.0,-5.0,25.0,24.0
-6.0,-5.0,25.0,23.0
-5.0,-4.0,26.696399999999993,25.0
-3.7,-2.9409999999999994,22.1,20.3
-3.7,-2.6,23.6,21.4
-2.4928,-1.3,22.096399999999996,20.040999999999986
-5.9,-4.7,25.99279999999999,23.240999999999985
-4.796399999999999,-3.0,24.0,21.8
-2.0,-1.3,25.796399999999995,23.5
-2.9,-2.2,25.7,23.6
-7.3964,-5.0,27.0,25.4
-8.5964,-6.6,26.392799999999987,24.0
-8.0,-5.7,26.99279999999999,24.0
-5.8964,-3.7,25.99279999999999,23.740999999999985
-7.0,-4.581999999999999,25.8,24.440999999999985
-11.5,-6.0,26.5,24.6
-6.1,-4.5,25.6,24.340999999999987
-7.0,-4.3,26.596399999999996,24.0
-10.0,-7.5409999999999995,25.0,23.0
-3.7963999999999998,-3.0,22.3,21.3
-1.3,-0.8,22.2,21.4
-3.8,-2.4,22.9,21.5
-3.3,-2.1409999999999996,25.896399999999993,24.140999999999988
-4.3,-3.3,24.9,23.940999999999985
-8.3,-4.140999999999999,26.7,24.840999999999987
-2.6964,-1.6,23.396399999999993,22.2
-1.7,-1.1,23.5,22.5
-1.6,-1.0,23.5,22.5
-2.6,-1.7,24.896399999999993,23.9
-3.7,-2.6,24.9,23.5
-5.1,-4.0,25.496399999999994,23.8
-4.6964,-3.1409999999999996,25.7,24.3
-5.4,-3.6,25.2,23.7
-4.6964,-3.1409999999999996,26.59279999999999,24.4
-2.1,-1.5,25.1,22.9
-1.5,-0.7,25.996399999999994,23.440999999999985
-2.2,-1.7,23.796399999999995,22.6
-4.1,-2.9409999999999994,26.3,25.0
-3.3,-2.6,25.596399999999996,23.940999999999985
-5.596399999999999,-3.5,25.9,24.7
-4.4963999999999995,-3.0819999999999994,25.0,23.4
-2.4,-1.8,21.596399999999996,20.7
-2.1,-1.7,23.996399999999994,22.140999999999988
-2.8,-1.9,22.2,21.4
-2.9928,-2.0,22.8,21.5
-2.5,-1.7409999999999997,23.096399999999996,21.6
-3.8,-3.1,23.0,21.840999999999987
-1.6,-1.0,23.9,22.5
-5.2,-3.6,23.7,22.4
-1.8,-0.9,23.2,22.1
-4.989199999999999,-3.1,25.6,24.4
-5.0,-3.0409999999999995,25.6,24.540999999999986
-4.3,-3.1,27.896399999999993,25.9
-1.8,-1.3,23.696399999999993,22.3
-0.8,-0.4,23.296399999999995,22.240999999999985
-2.4,-1.7,22.1,21.2
-7.0,-5.0,25.0,23.463999999999942
-4.9,-3.3,22.496399999999994,21.6
-2.6,-2.0,22.8,21.440999999999985
-2.0,-1.5,22.1,21.5
-5.6,-4.1,24.596399999999996,23.1
-4.296399999999999,-3.0,24.596399999999996,23.2
-4.2,-3.0,25.096399999999996,23.6
-2.4,-1.5,22.8,21.7
-2.1,-1.3,23.7,22.5
-2.1964,-1.5,21.7,20.6
-7.1964,-4.0,25.796399999999995,23.4
-6.0,-4.0409999999999995,25.5,23.9
-9.1,-6.4,25.0,23.540999999999986
-7.1892,-4.7,24.7,23.5
-3.6,-2.8,25.8,23.9
-3.6,-2.8,25.496399999999994,23.3
-3.8,-2.7,22.396399999999993,21.5
-4.596399999999999,-3.1,25.096399999999996,23.9
-6.0,-4.0,26.0,24.0
-6.2,-4.5,25.7,24.0
-6.4963999999999995,-4.8,26.2,24.3
-6.596399999999999,-4.2,25.996399999999994,24.540999999999986
-5.3,-3.7,25.7,24.2
-2.7,-1.7,21.996399999999994,20.940999999999985
-2.9,-1.8,22.1,21.0
-2.8,-1.5409999999999997,23.496399999999994,22.140999999999988
-5.0,-4.0,25.0,23.0
-3.6964,-2.0,24.0,22.0
-4.2,-3.0,24.0,22.840999999999987
-2.0,-1.5409999999999997,20.796399999999995,19.7
-3.0,-2.3,23.1,21.6
-2.6,-1.1,23.1,22.1
-3.1,-2.6,23.9,21.9
-3.1964,-2.3,22.2,21.5
-3.1964,-2.3,22.2,21.5
-4.7,-3.4,22.596399999999996,21.5
-4.0,-2.2,25.0,23.5
-2.6964,-1.6,24.296399999999995,22.9
-4.1,-2.7,28.096399999999996,25.340999999999987
-3.9,-2.6409999999999996,24.4,22.8
-3.9,-3.1409999999999996,25.2,23.3
-1.7,-0.3,26.7,24.3
-3.1,-2.1,24.1,22.0
-2.9,-1.8,25.596399999999996,24.1
-5.3964,-4.2,26.696399999999993,25.1
-3.4964,-2.1,26.0,24.3
-1.9,-1.1,23.192799999999988,21.6
-2.0964,-1.2,23.496399999999994,21.6
-1.4,-0.34099999999999964,23.192799999999988,21.4
-3.1964,-1.9,26.5,24.340999999999987
-2.6,-1.8,26.3,24.6
-3.2,-1.9,27.1,24.6
-3.2,-2.2,22.4,21.0
-2.6,-1.7409999999999997,24.192799999999988,21.4
-0.5,0.2,23.79279999999999,21.7
-2.5,-1.7,24.096399999999996,22.4
-3.5964,-2.2,27.096399999999996,24.4
-2.1964,-1.0,25.7,23.5
-3.8,-2.1,25.3,23.6
-4.1964,-2.3,26.2,24.7
-7.1964,-5.1,27.3,25.0
-3.3,-2.4,29.196399999999993,27.540999999999986
-7.4,-4.0,27.6,24.8
-3.8928,-2.6,25.996399999999994,24.6
-3.3964,-1.9,27.096399999999996,24.040999999999986
-2.7,-1.7,25.0,23.1
-5.9963999999999995,-4.3,25.9,23.9
-2.9964,-2.1,25.496399999999994,23.5
-4.1,-2.8409999999999993,27.6,25.0
-4.2,-2.9409999999999994,28.6,26.6
-7.6,-5.5,28.696399999999993,26.2
-3.0,-2.0,26.896399999999993,24.0
-4.4963999999999995,-2.6,25.1,23.5
-4.2,-3.4,24.0,22.8
-5.3,-4.0,28.696399999999993,25.8
-2.9,-1.6,27.996399999999994,25.1
-7.2,-5.0,27.996399999999994,25.7
-5.3,-4.1,29.4,26.9
-5.0,-3.6,28.596399999999996,26.0
-5.4,-4.3,28.896399999999993,26.4
-1.3,-0.5,24.196399999999993,22.5
-3.7963999999999998,-3.0,26.1,22.9
-3.7891999999999992,-2.2,26.3,23.1
-4.9963999999999995,-3.6,28.2,25.8
-4.8928,-3.2,29.3,26.5
-5.096399999999999,-2.9409999999999994,29.1,26.8
-8.7,-5.7,29.0,26.040999999999986
-4.6,-3.3,29.0,25.840999999999987
-5.1928,-3.5,28.296399999999995,25.840999999999987
-6.1964,-4.5,26.99279999999999,24.740999999999985
-9.0964,-4.1,26.892799999999987,23.9
-5.2,-4.0,29.196399999999993,26.340999999999987
-3.4,-2.5,29.0,26.940999999999985
-5.5,-4.3,30.8,28.0
-4.5,-3.1409999999999996,30.2,27.7
-5.796399999999999,-3.6,28.2,25.240999999999985
-5.8,-4.2,27.7,25.3
-3.9,-2.3409999999999993,26.7,24.8
-5.2,-3.0409999999999995,29.892799999999987,27.2
-6.0,-4.0,30.6,28.040999999999986
-5.096399999999999,-3.1409999999999996,29.2,27.5
-1.1,0.0,25.296399999999995,23.2
-0.2,0.5590000000000004,25.0,23.2
-1.5,-0.4,24.6,23.540999999999986
-3.0928,-1.5,27.5,25.9
-2.6,-1.4409999999999996,28.5,25.8
-2.8964,-2.0,28.7,26.040999999999986
-1.5,0.4,21.5,20.2
1.1,1.8,21.496399999999994,20.5
0.3,1.1,23.0,21.4
-2.0,-1.1,30.096399999999996,25.6
